,category,product_title,product_ribbon,product_prev_price,product_curr_price,product_app_price,product_weight
1202,mom-&-baby,Dove Baby Rich Moisture Nourishing Baby Lotion,SOLD OUT,৳ 750.00,৳ 499.00,App Price: ৳ 484.00,200ml
1203,mom-&-baby,Pinkfong - Baby Shark Bubble Bath,SOLD OUT,nan,৳ 950.00,App Price: ৳ 922.00,400ml
1204,mom-&-baby,Dove Baby Moisturizing Cream,SOLD OUT,nan,৳ 850.00,App Price: ৳ 825.00,150ml
1205,mom-&-baby,Aveeno Baby Continuous Protection,SOLD OUT,nan,"৳ 2,650.00",App Price: ৳ 2571.00,88ml
1206,mom-&-baby,Dove Sensitive moisture Head to Toe Wash,SOLD OUT,nan,৳ 750.00,App Price: ৳ 728.00,200ml
1207,mom-&-baby,Parachute Just for Baby - Baby Oil 200ml (Toothpaste Free),SOLD OUT,nan,৳ 340.00,,200ml
1208,mom-&-baby,Kodomo Baby Shampoo Original 0+,SOLD OUT,nan,৳ 827.00,,400ml
1209,mom-&-baby,Kodomo Baby Powder SUNSHINE KIDS,SOLD OUT,nan,৳ 693.00,,400gm
1210,mom-&-baby,Johnson & Johnson Baby Lotion,SOLD OUT,nan,৳ 650.00,App Price: ৳ 631.00,500ml
1211,mom-&-baby,Kodomo Baby Shampoo 3+,SOLD OUT,nan,৳ 320.00,,100ml
1212,mom-&-baby,Embla Baby Moisture Wash And Shampoo,SALE,"৳ 1,450.00","৳ 1,300.00",App Price: ৳ 1261.00,300ml
1213,mom-&-baby,ASDA Little Angels Baby Shampoo,SALE,৳ 975.00,৳ 850.00,App Price: ৳ 825.00,500ml
1214,mom-&-baby,Aveeno Baby Soothing Relief Emollient Cream,SALE,"৳ 2,450.00","৳ 2,250.00",App Price: ৳ 2183.00,200ml
1215,mom-&-baby,L'Oreal Kids Very Berry Strawberry Shampoo,SALE,৳ 950.00,৳ 650.00,App Price: ৳ 631.00,250ml
1216,mom-&-baby,Johnson's Baby Hair Oil Enriched with Avacado & Pro Vitamine B5,SALE,৳ 312.00,৳ 250.00,,100ml
1217,mom-&-baby,Johnson's Baby Top-to-Toe Bath,SALE,৳ 432.00,৳ 360.00,,200ml
1218,mom-&-baby,Johnson's Baby Skincare Cream,SALE,৳ 317.00,৳ 265.00,,100gm
1219,mom-&-baby,Johnson's Baby Milk + Rice Bath (Malaysia),SALE,৳ 723.00,৳ 595.00,,500ml
1220,mom-&-baby,Himalaya Baby Cream,SALE,৳ 225.00,৳ 200.00,,100ml
1221,mom-&-baby,Bioderma ABCDerm Gel Moussant Mild Cleansing Foaming Body Gel,SALE,"৳ 2,450.00","৳ 2,150.00",,200ml
1222,mom-&-baby,Dove Baby Shampoo Rich Moisture,SALE,৳ 650.00,৳ 550.00,App Price: ৳ 534.00,
1223,mom-&-baby,Baby Soap - Parachute Just for Baby,SALE,৳ 140.00,৳ 112.00,,125gm
1224,mom-&-baby,Baby Soap - Parachute Just for Baby,SALE,৳ 90.00,৳ 72.00,,75gm
1225,mom-&-baby,Dove Baby Lotion Sensitive Moisture,SALE,৳ 550.00,৳ 495.00,App Price: ৳ 480.00,200ml
1226,mom-&-baby,Aveeno Baby Daily Care Baby Moisturising Lotion,SALE,"৳ 1,000.00",৳ 900.00,App Price: ৳ 873.00,150ml
1227,mom-&-baby,Embla Baby Moisture Wash And Shampoo,SALE,"৳ 1,450.00","৳ 1,300.00",App Price: ৳ 1261.00,300ml
1228,mom-&-baby,ASDA Little Angels Baby Shampoo,SALE,৳ 975.00,৳ 850.00,App Price: ৳ 825.00,500ml
1229,mom-&-baby,Aveeno Baby Soothing Relief Emollient Cream,SALE,"৳ 2,450.00","৳ 2,250.00",App Price: ৳ 2183.00,200ml
1230,mom-&-baby,L'Oreal Kids Very Berry Strawberry Shampoo,SALE,৳ 950.00,৳ 650.00,App Price: ৳ 631.00,250ml
