,category,product_title,product_ribbon,product_prev_price,product_curr_price,product_app_price,product_weight
426,face,Pastel Terracota Blush On 2,,nan,"৳ 1,300.00",App Price: ৳ 1261.00,9gm
427,face,Pastel Terracota Blush On 1,,nan,"৳ 1,300.00",App Price: ৳ 1261.00,9gm
428,face,NICKA K MINERAL PRESSED POWDER NATURAL MP110,,nan,৳ 480.00,App Price: ৳ 466.00,10gm
429,face,NICKA K PERFECTION LIQUID ILLUMINATOR BRONZE NKH12,,nan,৳ 480.00,App Price: ৳ 466.00,20ml
430,face,L.A. Girl Pro Concealer Peach Corrector,,nan,৳ 550.00,App Price: ৳ 534.00,8gm
431,face,L.A. Girl Pro Concealer Light Ivory,,nan,৳ 550.00,App Price: ৳ 534.00,8gm
432,face,L.A. Girl Pro Concealer Beautiful Bronze GC987,,nan,৳ 550.00,App Price: ৳ 534.00,8gm
433,face,W7 Prime Magic Face Primer,,nan,৳ 750.00,App Price: ৳ 728.00,30ml
434,face,L.A.Girl Pro Prep Primer High Definition,,nan,৳ 650.00,App Price: ৳ 631.00,15ml
435,face,L.A. Girl Pro Concealer Toffee,,nan,৳ 550.00,App Price: ৳ 534.00,8gm
436,face,L.A. Girl Pro Concealer Green GC992,,nan,৳ 550.00,App Price: ৳ 534.00,8gm
437,face,L.A. Girl Pro Coverage Illuminating Foundation- Warm Beige GLM647,,nan,"৳ 1,050.00",App Price: ৳ 1019.00,28ml
438,face,Wet n Wild Photo Focus Matte Foundation - Classic Beige,,nan,৳ 950.00,App Price: ৳ 922.00,
439,face,Wet n Wild Photo Focus Matte Foundation - Desert Beige,,nan,৳ 990.00,App Price: ৳ 960.00,
440,face,Makeup Revolution Sophx Highlighter Palette,,nan,"৳ 1,550.00",App Price: ৳ 1504.00,16gm
441,face,Miss & Mrs Nina 5 Colors Cheek Glow Looks - 02,SALE,৳ 470.00,৳ 410.00,App Price: ৳ 398.00,12.5gm
442,face,W7 HD Concealer - Light warm LW5,SALE,৳ 450.00,৳ 375.00,App Price: ৳ 364.00,14ml
443,face,W7 HD Concealer - Fair Neutral FN2,SALE,৳ 450.00,৳ 405.00,App Price: ৳ 393.00,14ml
444,face,W7 HD Concealer  - Fair Cool FC1,SALE,৳ 450.00,৳ 375.00,App Price: ৳ 364.00,14ml
445,face,Miss & Mrs Nina 5 Colors Cheek Glow Looks - 02,SALE,৳ 470.00,৳ 410.00,App Price: ৳ 398.00,12.5gm
446,face,W7 HD Concealer - Light warm LW5,SALE,৳ 450.00,৳ 375.00,App Price: ৳ 364.00,14ml
447,face,W7 HD Concealer - Fair Neutral FN2,SALE,৳ 450.00,৳ 405.00,App Price: ৳ 393.00,14ml
448,face,W7 HD Concealer  - Fair Cool FC1,SALE,৳ 450.00,৳ 375.00,App Price: ৳ 364.00,14ml
449,face,RIBANA Make-up Remover Soap,SALE,৳ 500.00,৳ 440.00,App Price: ৳ 427.00,95gm
450,face,Boots cucumber cleansing lotion Sweep the night away 150ml,SALE,৳ 550.00,৳ 495.00,App Price: ৳ 480.00,150ml
451,face,Absolute New York Click Cover Concealer MFCC 04- MEDIUM OLIVE UNDERTONE,SALE,৳ 650.00,৳ 520.00,App Price: ৳ 504.00,28gm
452,face,PRESTIGE Athena Beaute 100 Cotton Wool Balls,SALE,৳ 325.00,৳ 225.00,App Price: ৳ 218.00,
453,face,Xpel TEA TREE facial Cleansing Wipes,SALE,৳ 450.00,৳ 350.00,App Price: ৳ 340.00,
454,face,PRESTIGE Athena Beaute Cotton Wool Cosmetic Pads,SALE,৳ 275.00,৳ 245.00,App Price: ৳ 238.00,
455,face,Nirvana Color Face Perfect Liquid Foundation - Light Beige F02,SALE,৳ 750.00,৳ 668.00,App Price: ৳ 648.00,30ml
456,face,Athena 100 Cotton Wool Balls,SALE,৳ 250.00,৳ 220.00,App Price: ৳ 213.00,
457,face,Nirvana Color Face Perfect Liquid Foundation - Light Beige F02,SALE,৳ 750.00,৳ 668.00,App Price: ৳ 648.00,30ml
458,face,Athena 100 Cotton Wool Balls,SALE,৳ 250.00,৳ 220.00,App Price: ৳ 213.00,
459,face,RIBANA Make-up Remover Soap,SALE,৳ 500.00,৳ 440.00,App Price: ৳ 427.00,95gm
460,face,Boots cucumber cleansing lotion Sweep the night away 150ml,SALE,৳ 550.00,৳ 495.00,App Price: ৳ 480.00,150ml
461,face,Absolute New York Click Cover Concealer MFCC 04- MEDIUM OLIVE UNDERTONE,SALE,৳ 650.00,৳ 520.00,App Price: ৳ 504.00,28gm
462,face,PRESTIGE Athena Beaute 100 Cotton Wool Balls,SALE,৳ 325.00,৳ 225.00,App Price: ৳ 218.00,
463,face,Xpel TEA TREE facial Cleansing Wipes,SALE,৳ 450.00,৳ 350.00,App Price: ৳ 340.00,
464,face,PRESTIGE Athena Beaute Cotton Wool Cosmetic Pads,SALE,৳ 275.00,৳ 245.00,App Price: ৳ 238.00,
465,face,Technic Banana Bright Loose Powder,SALE,৳ 550.00,৳ 399.00,App Price: ৳ 387.00,10gm
466,face,Miss & Mrs Nina 3 Colors Blush - 2,SALE,৳ 290.00,৳ 275.00,App Price: ৳ 267.00,7.9gm
467,face,Miss & Mrs Nina 3 Colors Blush - 2,SALE,৳ 290.00,৳ 275.00,App Price: ৳ 267.00,7.9gm
468,face,Technic Banana Bright Loose Powder,SALE,৳ 550.00,৳ 399.00,App Price: ৳ 387.00,10gm
469,face,PRESTIGE Athena Beaute Cotton Wool Cosmetic Pads,SALE,৳ 275.00,৳ 245.00,App Price: ৳ 238.00,
470,face,Note Detox And Protect Foundation 01 Pump Beige,,nan,"৳ 1,450.00",,35ml
471,face,Technic Contour Blush & Highlighter Palette,,nan,৳ 750.00,App Price: ৳ 728.00,
472,face,Laikou Olive Makeup Remover,,nan,৳ 550.00,App Price: ৳ 534.00,100ml
473,face,Makeup Revolution Relove By Revolution Super Matte Pressed Warm Beige,,nan,৳ 430.00,App Price: ৳ 417.00,6gm
474,face,Makeup Revolution Conceal & Define Powder P10,,nan,"৳ 1,050.00",App Price: ৳ 1019.00,4gm
475,face,Makeup Revolution Makeup Revolution Conceal & Define Concealer C2,,nan,৳ 880.00,App Price: ৳ 854.00,4gm
476,face,NIOR Your Best Skin Soft Matte Foundation Vanilla Ice,,nan,"৳ 1,200.00",App Price: ৳ 1164.00,30gm
477,face,NIOR Your Best Skin Perfecting Concealer Desert,,nan,"৳ 1,050.00",App Price: ৳ 1019.00,9.5gm
478,face,Dr. C. Tuna Light To Medium Tea Tree BB Cream,,nan,"৳ 1,300.00",,50ml
479,face,Pierre Cardin Two Phase Make Up Remover,,nan,"৳ 1,450.00",App Price: ৳ 1407.00,150ml
480,face,Pierre Cardin Porcelain Edition Compact Powder Golden Beige 955,,nan,"৳ 1,380.00",App Price: ৳ 1339.00,12gm
481,face,Nirvana Soft Touch Round Cotton Pad,,nan,৳ 300.00,App Price: ৳ 291.00,
482,face,Makeup Revolution Superdewy Liquid Blusher You Had Me At First Blush,,nan,"৳ 1,350.00",App Price: ৳ 1310.00,15ml
483,face,Ireneda Crush Crush Powder Blush - OR03 Black Tea (IR07),,nan,৳ 300.00,App Price: ৳ 291.00,2.7gm
484,face,Ireneda Crush Crush Powder Blush - PK01 Delicate Petal (IR07),,nan,৳ 300.00,App Price: ৳ 291.00,2.7gm
485,face,Ireneda Trust Me Concealer - NE01 Light (IR-F01),,nan,৳ 350.00,App Price: ৳ 340.00,2.5gm
486,face,Ireneda Trust Me Concealer - CL02 Peach (IR-F01),,nan,৳ 350.00,App Price: ৳ 340.00,2.5gm
487,face,Ireneda Trust Me Concealer - YL03 Natural (IR-F01),,nan,৳ 350.00,App Price: ৳ 340.00,2.5gm
488,face,Ireneda Soft Matte Foundation - YL02 Sand Beige (IR-F02),,nan,৳ 600.00,App Price: ৳ 582.00,0.38gm
489,face,Makeup Revolution Conceal & Define Supersize Concealer C6,,nan,৳ 880.00,App Price: ৳ 854.00,13gm
490,face,Dr. C. Tuna Light To Medium Tea Tree BB Cream,,nan,"৳ 1,300.00",,50ml
491,face,Guerniss Mineral Finishpact Highlighter G340,,nan,"৳ 1,760.00",App Price: ৳ 1707.00,13gm
492,face,Note Detox And Protect Foundation 01 Pump Beige,,nan,"৳ 1,450.00",,35ml
493,face,Deve Clean & Clear Cleasing Milk,,nan,"৳ 1,150.00",App Price: ৳ 1116.00,300ml
494,face,Makeup Revolution Conceal & Define Powder P10,,nan,"৳ 1,050.00",App Price: ৳ 1019.00,4gm
495,face,Makeup Revolution Makeup Revolution Conceal & Define Concealer C2,,nan,৳ 880.00,App Price: ৳ 854.00,4gm
496,face,Makeup Revolution Superdewy Liquid Blusher You Had Me At First Blush,,nan,"৳ 1,350.00",App Price: ৳ 1310.00,15ml
497,face,Laikou Olive Makeup Remover,,nan,৳ 550.00,App Price: ৳ 534.00,100ml
498,face,Makeup Revolution Relove By Revolution Super Matte Pressed Warm Beige,,nan,৳ 430.00,App Price: ৳ 417.00,6gm
499,face,Ireneda Crush Crush Powder Blush - OR03 Black Tea (IR07),,nan,৳ 300.00,App Price: ৳ 291.00,2.7gm
500,face,Ireneda Crush Crush Powder Blush - PK01 Delicate Petal (IR07),,nan,৳ 300.00,App Price: ৳ 291.00,2.7gm
501,face,Ireneda Trust Me Concealer - NE01 Light (IR-F01),,nan,৳ 350.00,App Price: ৳ 340.00,2.5gm
502,face,Ireneda Trust Me Concealer - CL02 Peach (IR-F01),,nan,৳ 350.00,App Price: ৳ 340.00,2.5gm
503,face,Ireneda Trust Me Concealer - YL03 Natural (IR-F01),,nan,৳ 350.00,App Price: ৳ 340.00,2.5gm
504,face,Ireneda Soft Matte Foundation - YL02 Sand Beige (IR-F02),,nan,৳ 600.00,App Price: ৳ 582.00,0.38gm
505,face,Ireneda Soft Matte Foundation - NE03 Natural Beige (IR-F02),,nan,৳ 600.00,App Price: ৳ 582.00,0.38gm
506,face,Technic Contour Blush & Highlighter Palette,,nan,৳ 750.00,App Price: ৳ 728.00,
507,face,PINKFLASH Duo Makeup Stick - HS02 (PF-F21),,nan,৳ 400.00,App Price: ৳ 388.00,
508,face,NIOR Your Best Skin Soft Matte Foundation Vanilla Ice,,nan,"৳ 1,200.00",App Price: ৳ 1164.00,30gm
509,face,NIOR Your Best Skin Perfecting Concealer Desert,,nan,"৳ 1,050.00",App Price: ৳ 1019.00,9.5gm
510,face,Nicka K Duo Blush NDO12,,nan,৳ 400.00,App Price: ৳ 380.00,2gm
511,face,Nicka K Hd Concealer Copper NCL008,,nan,৳ 450.00,App Price: ৳ 437.00,3.3gm
512,face,PINKFLASH All Over Face Contour - S02 Drop (PF-F02),,nan,৳ 250.00,App Price: ৳ 243.00,36gm
513,face,Makeup Revolution Conceal & Define Concealer - C8,,nan,৳ 880.00,App Price: ৳ 854.00,
514,face,NICKA K SHEER AND GLOW BRONZER NECTAR SOLEIL MP512,,nan,৳ 440.00,App Price: ৳ 427.00,20gm
515,face,L.A. Girl Pro Coverage Illuminating Foundation - Nude Beige,,nan,"৳ 1,050.00",App Price: ৳ 1019.00,28ml
516,face,L.A Girl Pro Face Matte Pressed Powder - Creamy Natural,,nan,৳ 750.00,App Price: ৳ 728.00,7gm
517,face,L.A Girl Pro Face Matte Pressed Powder Medium Beige GPP609,,nan,৳ 750.00,App Price: ৳ 728.00,7gm
518,face,Wet n Wild Photo Focus Matte Foundation - Bronze Beige,,nan,৳ 950.00,App Price: ৳ 922.00,
519,face,Technic BB Beauty Boost Foundation - Biscuit,,nan,৳ 550.00,App Price: ৳ 534.00,30ml
520,face,Maybelline Baby Skin Instant Pore Eraser (USA),,nan,৳ 900.00,App Price: ৳ 873.00,22ml
521,face,L.A. Girl Pro Concealer Medium Beige,,nan,৳ 550.00,App Price: ৳ 534.00,8gm
522,face,L.A. Girl PRO Matte Foundation - GLM674 Natural,,nan,"৳ 1,150.00",App Price: ৳ 1116.00,30ml
523,face,Maybelline Fit Me Matte + Poreless Foundation- Natural Beige 220,,nan,"৳ 1,250.00",App Price: ৳ 1213.00,30ml
524,face,L.A. Girl Pro Coverage Illuminating Foundation Sand GLM650,,nan,৳ 900.00,App Price: ৳ 873.00,28ml
525,face,L.A. Girl Pro Coverage Illuminating Foundation- Natural,,nan,"৳ 1,050.00",App Price: ৳ 1019.00,28ml
526,face,L.A. Girl Pro Coverage Illuminating Foundation- Fair,,nan,"৳ 1,050.00",App Price: ৳ 1019.00,28ml
527,face,L.A. Girl Pro Coverage Illuminating Foundation- Porcelain,,nan,"৳ 1,050.00",App Price: ৳ 1019.00,28ml
528,face,L.A. Girl HD Pro Concealer Medium Bisque GC975,,nan,৳ 550.00,App Price: ৳ 534.00,8gm
529,face,L.A. Girl Pro Concealer Nude,,nan,৳ 550.00,App Price: ৳ 534.00,8gm
530,face,L.A. Girl Pro Concealer Dark Cocoa,,nan,৳ 550.00,App Price: ৳ 534.00,8gm
531,face,Maybelline Baby Skin Instant Pore Eraser (USA),,nan,৳ 900.00,App Price: ৳ 873.00,22ml
532,face,Revlon ColorStay Foundation For Combination/Oily Skin - Fresh Beige 250,,nan,"৳ 1,625.00",,30ml
533,face,L.A. Girl Pro Concealer Medium Beige,,nan,৳ 550.00,App Price: ৳ 534.00,8gm
534,face,Note Detox And Protect Foundation 01 Pump Beige,,nan,"৳ 1,450.00",,35ml
535,face,Technic Contour Blush & Highlighter Palette,,nan,৳ 750.00,App Price: ৳ 728.00,
536,face,Laikou Olive Makeup Remover,,nan,৳ 550.00,App Price: ৳ 534.00,100ml
537,face,Makeup Revolution Relove By Revolution Super Matte Pressed Warm Beige,,nan,৳ 430.00,App Price: ৳ 417.00,6gm
538,face,Makeup Revolution Conceal & Define Powder P10,,nan,"৳ 1,050.00",App Price: ৳ 1019.00,4gm
539,face,Makeup Revolution Makeup Revolution Conceal & Define Concealer C2,,nan,৳ 880.00,App Price: ৳ 854.00,4gm
540,face,NIOR Your Best Skin Soft Matte Foundation Vanilla Ice,,nan,"৳ 1,200.00",App Price: ৳ 1164.00,30gm
541,face,NIOR Your Best Skin Perfecting Concealer Desert,,nan,"৳ 1,050.00",App Price: ৳ 1019.00,9.5gm
542,face,Dr. C. Tuna Light To Medium Tea Tree BB Cream,,nan,"৳ 1,300.00",,50ml
543,face,Pierre Cardin Two Phase Make Up Remover,,nan,"৳ 1,450.00",App Price: ৳ 1407.00,150ml
544,face,Pierre Cardin Porcelain Edition Compact Powder Golden Beige 955,,nan,"৳ 1,380.00",App Price: ৳ 1339.00,12gm
545,face,Nirvana Soft Touch Round Cotton Pad,,nan,৳ 300.00,App Price: ৳ 291.00,
546,face,Makeup Revolution Superdewy Liquid Blusher You Had Me At First Blush,,nan,"৳ 1,350.00",App Price: ৳ 1310.00,15ml
547,face,Ireneda Crush Crush Powder Blush - OR03 Black Tea (IR07),,nan,৳ 300.00,App Price: ৳ 291.00,2.7gm
548,face,Ireneda Crush Crush Powder Blush - PK01 Delicate Petal (IR07),,nan,৳ 300.00,App Price: ৳ 291.00,2.7gm
549,face,Ireneda Trust Me Concealer - NE01 Light (IR-F01),,nan,৳ 350.00,App Price: ৳ 340.00,2.5gm
550,face,Ireneda Trust Me Concealer - CL02 Peach (IR-F01),,nan,৳ 350.00,App Price: ৳ 340.00,2.5gm
551,face,Ireneda Trust Me Concealer - YL03 Natural (IR-F01),,nan,৳ 350.00,App Price: ৳ 340.00,2.5gm
552,face,Ireneda Soft Matte Foundation - YL02 Sand Beige (IR-F02),,nan,৳ 600.00,App Price: ৳ 582.00,0.38gm
553,face,Ireneda Soft Matte Foundation - NE03 Natural Beige (IR-F02),,nan,৳ 600.00,App Price: ৳ 582.00,0.38gm
554,face,PINKFLASH Duo Makeup Stick - HS02 (PF-F21),,nan,৳ 400.00,App Price: ৳ 388.00,
555,face,PINKFLASH All Over Face Contour - S02 Drop (PF-F02),,nan,৳ 250.00,App Price: ৳ 243.00,36gm
556,face,PINKFLASH Chic In Cheek Blush - O03 Sunset (PF-F01),,nan,৳ 250.00,App Price: ৳ 243.00,1.5gm
557,face,PINKFLASH Duo Makeup Stick - BH03 (PF-F21),,nan,৳ 400.00,App Price: ৳ 388.00,
558,face,Nicka K Duo Blush NDO12,,nan,৳ 400.00,App Price: ৳ 380.00,2gm
559,face,Nicka K Hd Concealer Copper NCL008,,nan,৳ 450.00,App Price: ৳ 437.00,3.3gm
560,face,Deve Clean & Clear Cleasing Milk,,nan,"৳ 1,150.00",App Price: ৳ 1116.00,300ml
561,face,Makeup Revolution Conceal & Define Supersize Concealer C6,,nan,৳ 880.00,App Price: ৳ 854.00,13gm
562,face,Guerniss Mineral Finishpact Highlighter G340,,nan,"৳ 1,760.00",App Price: ৳ 1707.00,13gm
563,face,Pastel Show By Pastel Show Your Purity Powder 102,,nan,৳ 720.00,App Price: ৳ 698.00,9.3gm
564,face,Pastel Silky Dream Foundation 350,,nan,৳ 720.00,App Price: ৳ 698.00,30ml
565,face,SKINFOOD Milk Shake Point Make-Up Remover,,nan,"৳ 1,050.00",App Price: ৳ 1019.00,160ml
566,face,Anafeli Paris SPF 15 Glowy Foundation 01,,nan,৳ 850.00,App Price: ৳ 825.00,30ml
567,face,Nicka K Four Color Blush Palette Very Berry FL0402,,nan,৳ 625.00,App Price: ৳ 606.00,12gm
568,face,Topface Mineral Sensitive Serum Foundation Rose Vanilla 001,,nan,"৳ 2,100.00",App Price: ৳ 2037.00,15ml
569,face,NIOR Your Best Skin Soft Matte Pressed Powder Warm Vanilla,,nan,"৳ 1,200.00",App Price: ৳ 1164.00,9gm
570,face,Note Baked Powder 01 Stardust,,nan,৳ 750.00,,10gm
571,face,Lakme 9 To 5 CC Complexion Care Cream Honey 02,,nan,৳ 850.00,App Price: ৳ 825.00,30gm
572,face,Pastel Show By Pastel Show Your Purity Powder 102,,nan,৳ 720.00,App Price: ৳ 698.00,9.3gm
573,face,Pastel Silky Dream Foundation 350,,nan,৳ 720.00,App Price: ৳ 698.00,30ml
574,face,Guerniss Primer Water Base,,nan,"৳ 1,460.00",App Price: ৳ 1416.00,35ml
575,face,Guerniss Matte & Poreless Face Powder G040,,nan,"৳ 1,690.00",App Price: ৳ 1639.00,15gm
576,face,Technic  Colour Fix 2 IN 1 Pressed Powder & Cream Foundation Ecru,,nan,৳ 550.00,App Price: ৳ 534.00,12gm
577,face,Technic Colour Fix 2 IN 1 Pressed Powder & Cream Foundation Buff,,nan,৳ 550.00,App Price: ৳ 534.00,12gm
578,face,Olay Double Action Moisturiser Day Cream & Primer,,nan,"৳ 1,350.00",App Price: ৳ 1310.00,50ml
579,face,Meril Olive Oil,,nan,৳ 315.00,,150ml
580,face,MILANI 03 MAKE IT LAST SETTING SPRAY PRIME CORRECT SET,,nan,"৳ 1,700.00",App Price: ৳ 1649.00,60ml
581,face,MILANI 05 MAKE IT LAST MATTE CHARCOAL SETTING SPRAY,,nan,"৳ 1,700.00",App Price: ৳ 1649.00,60ml
582,face,NICKA K PERFECTION SETTING SPRAY ILLUMINATING GOLD FSPF03,,nan,৳ 650.00,App Price: ৳ 631.00,60ml
583,face,NICKA K PERFECTION SETTING SPRAY MATTE 60ML,,nan,৳ 650.00,App Price: ৳ 631.00,60ml
584,face,Nicka K Duo Contour NDO07,,nan,৳ 400.00,App Price: ৳ 388.00,
585,face,Topface Skin Wear Matte Effect Foundation - 7,,nan,৳ 890.00,App Price: ৳ 863.00,30ml
586,face,Topface Skin Wear Matte Effect Foundation - 5,,nan,৳ 890.00,App Price: ৳ 863.00,30ml
587,face,Topface Skin Wear Matte Effect Foundation - 4,,nan,৳ 890.00,App Price: ৳ 863.00,30ml
588,face,Topface Perfect Coverage Foundation - 4,,nan,"৳ 1,990.00",App Price: ৳ 1930.00,30ml
589,face,NICKA K HD CONCEALER RED CLAY NCL014,,nan,৳ 450.00,App Price: ৳ 437.00,3.3gm
590,face,MAKEUP REVOLUTION Blush Palette Goddess,,nan,"৳ 1,250.00",App Price: ৳ 1213.00,
591,face,Makeup Revolution Conceal & Define Concealer - C8,,nan,৳ 880.00,App Price: ৳ 854.00,
592,face,NICKA K SHEER AND GLOW BRONZER NECTAR SOLEIL MP512,,nan,৳ 440.00,App Price: ৳ 427.00,20gm
593,face,L.A. Girl Pro Coverage Illuminating Foundation - Nude Beige,,nan,"৳ 1,050.00",App Price: ৳ 1019.00,28ml
594,face,L.A Girl Pro Face Matte Pressed Powder - Creamy Natural,,nan,৳ 750.00,App Price: ৳ 728.00,7gm
595,face,L.A Girl Pro Face Matte Pressed Powder Medium Beige GPP609,,nan,৳ 750.00,App Price: ৳ 728.00,7gm
596,face,Wet n Wild Photo Focus Matte Foundation - Bronze Beige,,nan,৳ 950.00,App Price: ৳ 922.00,
597,face,Technic BB Beauty Boost Foundation - Biscuit,,nan,৳ 550.00,App Price: ৳ 534.00,30ml
598,face,Maybelline Baby Skin Instant Pore Eraser (USA),,nan,৳ 900.00,App Price: ৳ 873.00,22ml
599,face,L.A. Girl Pro Concealer Medium Beige,,nan,৳ 550.00,App Price: ৳ 534.00,8gm
600,face,L.A. Girl PRO Matte Foundation - GLM674 Natural,,nan,"৳ 1,150.00",App Price: ৳ 1116.00,30ml
601,face,Maybelline Fit Me Matte + Poreless Foundation- Natural Beige 220,,nan,"৳ 1,250.00",App Price: ৳ 1213.00,30ml
602,face,L.A. Girl Pro Coverage Illuminating Foundation Sand GLM650,,nan,৳ 900.00,App Price: ৳ 873.00,28ml
603,face,L.A. Girl Pro Coverage Illuminating Foundation- Natural,,nan,"৳ 1,050.00",App Price: ৳ 1019.00,28ml
604,face,L.A. Girl Pro Coverage Illuminating Foundation- Fair,,nan,"৳ 1,050.00",App Price: ৳ 1019.00,28ml
605,face,L.A. Girl Pro Coverage Illuminating Foundation- Porcelain,,nan,"৳ 1,050.00",App Price: ৳ 1019.00,28ml
606,face,Revlon ColorStay Foundation For Combination/Oily Skin - Fresh Beige 250,,nan,"৳ 1,625.00",,30ml
607,face,L.A. Girl HD Pro Concealer Medium Bisque GC975,,nan,৳ 550.00,App Price: ৳ 534.00,8gm
608,face,L.A. Girl Pro Concealer Nude,,nan,৳ 550.00,App Price: ৳ 534.00,8gm
609,face,L.A. Girl Pro Concealer Dark Cocoa,,nan,৳ 550.00,App Price: ৳ 534.00,8gm
610,face,NIOR Your Best Skin Soft Matte Pressed Powder Warm Vanilla,,nan,"৳ 1,200.00",App Price: ৳ 1164.00,9gm
611,face,Makeup Revolution Conceal & Define Powder P10,,nan,"৳ 1,050.00",App Price: ৳ 1019.00,4gm
612,face,Makeup Revolution Makeup Revolution Conceal & Define Concealer C2,,nan,৳ 880.00,App Price: ৳ 854.00,4gm
613,face,NIOR Your Best Skin Soft Matte Foundation Vanilla Ice,,nan,"৳ 1,200.00",App Price: ৳ 1164.00,30gm
614,face,NIOR Your Best Skin Perfecting Concealer Desert,,nan,"৳ 1,050.00",App Price: ৳ 1019.00,9.5gm
615,face,Dr. C. Tuna Light To Medium Tea Tree BB Cream,,nan,"৳ 1,300.00",,50ml
616,face,Pierre Cardin Two Phase Make Up Remover,,nan,"৳ 1,450.00",App Price: ৳ 1407.00,150ml
617,face,Pierre Cardin Porcelain Edition Compact Powder Golden Beige 955,,nan,"৳ 1,380.00",App Price: ৳ 1339.00,12gm
618,face,Nirvana Soft Touch Round Cotton Pad,,nan,৳ 300.00,App Price: ৳ 291.00,
619,face,Makeup Revolution Superdewy Liquid Blusher You Had Me At First Blush,,nan,"৳ 1,350.00",App Price: ৳ 1310.00,15ml
620,face,Ireneda Crush Crush Powder Blush - OR03 Black Tea (IR07),,nan,৳ 300.00,App Price: ৳ 291.00,2.7gm
621,face,Ireneda Crush Crush Powder Blush - PK01 Delicate Petal (IR07),,nan,৳ 300.00,App Price: ৳ 291.00,2.7gm
622,face,Ireneda Trust Me Concealer - NE01 Light (IR-F01),,nan,৳ 350.00,App Price: ৳ 340.00,2.5gm
623,face,Ireneda Trust Me Concealer - CL02 Peach (IR-F01),,nan,৳ 350.00,App Price: ৳ 340.00,2.5gm
624,face,Ireneda Trust Me Concealer - YL03 Natural (IR-F01),,nan,৳ 350.00,App Price: ৳ 340.00,2.5gm
625,face,Ireneda Soft Matte Foundation - YL02 Sand Beige (IR-F02),,nan,৳ 600.00,App Price: ৳ 582.00,0.38gm
626,face,Ireneda Soft Matte Foundation - NE03 Natural Beige (IR-F02),,nan,৳ 600.00,App Price: ৳ 582.00,0.38gm
627,face,PINKFLASH Duo Makeup Stick - HS02 (PF-F21),,nan,৳ 400.00,App Price: ৳ 388.00,
628,face,PINKFLASH All Over Face Contour - S02 Drop (PF-F02),,nan,৳ 250.00,App Price: ৳ 243.00,36gm
629,face,PINKFLASH Chic In Cheek Blush - O03 Sunset (PF-F01),,nan,৳ 250.00,App Price: ৳ 243.00,1.5gm
630,face,PINKFLASH Duo Makeup Stick - BH03 (PF-F21),,nan,৳ 400.00,App Price: ৳ 388.00,
631,face,Nicka K Duo Blush NDO12,,nan,৳ 400.00,App Price: ৳ 380.00,2gm
632,face,SKINFOOD Milk Shake Point Make-Up Remover,,nan,"৳ 1,050.00",App Price: ৳ 1019.00,160ml
633,face,Nicka K Four Color Blush Palette Very Berry FL0402,,nan,৳ 625.00,App Price: ৳ 606.00,12gm
634,face,Topface Mineral Sensitive Serum Foundation Rose Vanilla 001,,nan,"৳ 2,100.00",App Price: ৳ 2037.00,15ml
635,face,Anafeli Paris SPF 15 Glowy Foundation 01,,nan,৳ 850.00,App Price: ৳ 825.00,30ml
636,face,Note Baked Powder 01 Stardust,,nan,৳ 750.00,,10gm
637,face,Lakme 9 To 5 CC Complexion Care Cream Honey 02,,nan,৳ 850.00,App Price: ৳ 825.00,30gm
638,face,Pastel Show By Pastel Show Your Purity Powder 102,,nan,৳ 720.00,App Price: ৳ 698.00,9.3gm
639,face,Pastel Silky Dream Foundation 350,,nan,৳ 720.00,App Price: ৳ 698.00,30ml
640,face,Guerniss Primer Water Base,,nan,"৳ 1,460.00",App Price: ৳ 1416.00,35ml
641,face,Guerniss Matte & Poreless Face Powder G040,,nan,"৳ 1,690.00",App Price: ৳ 1639.00,15gm
642,face,Technic  Colour Fix 2 IN 1 Pressed Powder & Cream Foundation Ecru,,nan,৳ 550.00,App Price: ৳ 534.00,12gm
643,face,Technic Colour Fix 2 IN 1 Pressed Powder & Cream Foundation Buff,,nan,৳ 550.00,App Price: ৳ 534.00,12gm
644,face,Olay Double Action Moisturiser Day Cream & Primer,,nan,"৳ 1,350.00",App Price: ৳ 1310.00,50ml
645,face,Meril Olive Oil,,nan,৳ 315.00,,150ml
646,face,MILANI 03 MAKE IT LAST SETTING SPRAY PRIME CORRECT SET,,nan,"৳ 1,700.00",App Price: ৳ 1649.00,60ml
647,face,Miss & Mrs Nina 5 Colors Cheek Glow Looks - 02,SALE,৳ 470.00,৳ 410.00,App Price: ৳ 398.00,12.5gm
648,face,W7 HD Concealer - Light warm LW5,SALE,৳ 450.00,৳ 375.00,App Price: ৳ 364.00,14ml
649,face,W7 HD Concealer - Fair Neutral FN2,SALE,৳ 450.00,৳ 405.00,App Price: ৳ 393.00,14ml
650,face,W7 HD Concealer  - Fair Cool FC1,SALE,৳ 450.00,৳ 375.00,App Price: ৳ 364.00,14ml
651,face,Miss & Mrs Nina 5 Colors Cheek Glow Looks - 02,SALE,৳ 470.00,৳ 410.00,App Price: ৳ 398.00,12.5gm
652,face,W7 HD Concealer - Light warm LW5,SALE,৳ 450.00,৳ 375.00,App Price: ৳ 364.00,14ml
653,face,W7 HD Concealer - Fair Neutral FN2,SALE,৳ 450.00,৳ 405.00,App Price: ৳ 393.00,14ml
654,face,W7 HD Concealer  - Fair Cool FC1,SALE,৳ 450.00,৳ 375.00,App Price: ৳ 364.00,14ml
